region,tenure,age,marital,address,income,education,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,unsubscribe
1,30,28,0,1,20,1,8,0,1,1,0,0,0,0,12.4,0,0,0,0,369.45,0,0,0,0,0,0,0,0,0,0,0,0,0,2.518,,,,,2.996,1,1
1,24,46,0,12,43,2,6,0,0,1,1,0,1,1,12.05,48.25,0,33,28.15,307.75,1079.05,0,820,662.2,0,1,1,0,1,1,1,1,1,2.489,3.876,,3.497,3.338,3.761,4,0
1,72,75,0,37,33,1,44,1,1,1,1,0,1,0,49.3,31.75,0,26,0,3417.4,2254.15,0,1835,0,1,0,0,0,0,0,0,1,0,3.898,3.458,,3.258,,3.497,2,0
2,17,35,0,7,66,2,11,0,0,1,0,1,1,1,5.15,0,29.15,11.25,28.05,79.05,0,501.05,155,484.2,1,1,1,1,1,0,1,1,1,1.639,,3.372,2.42,3.334,4.19,4,1
2,65,72,0,46,12,2,0,1,0,1,0,0,1,0,29.6,0,0,18,0,1872.8,0,0,1160,0,1,0,0,0,0,1,1,1,0,3.388,,,2.89,,2.485,3,0
1,15,30,1,8,90,2,11,0,0,5,1,0,1,1,7.35,18.5,0,9.75,23,125.8,265.55,0,150,375.9,0,0,1,1,1,1,1,1,1,1.995,2.918,,2.277,3.135,4.5,4,0
1,34,33,0,8,35,3,2,0,1,1,0,0,0,0,7.5,0,0,0,0,258.4,0,0,0,0,1,0,0,0,0,0,0,0,0,2.015,,,,,3.555,2,1
1,26,43,0,23,51,5,4,0,1,1,0,1,0,0,7.9,0,21.95,0,0,267.6,0,597.65,0,0,1,0,0,1,0,0,0,0,0,2.067,,3.089,,,3.932,2,1
2,36,45,0,22,117,3,15,0,1,1,0,0,0,0,10.5,0,0,0,0,429.1,0,0,0,0,1,0,0,0,0,0,0,0,1,2.351,,,,,4.762,2,0
1,60,48,0,29,100,2,26,0,1,1,1,0,1,0,24.4,42.25,0,13.5,0,1567.6,2481.25,0,745,0,0,0,0,0,1,1,1,1,0,3.195,3.744,,2.603,,4.605,3,0
1,16,54,0,20,147,1,29,0,0,4,1,0,1,0,6.95,23.25,0,6.5,0,98.5,357.95,0,90,0,0,0,0,0,1,1,1,1,0,1.939,3.146,,1.872,,4.99,3,0
2,1,33,0,5,53,4,6,0,1,1,0,0,0,0,1.95,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668,,,,,3.97,1,1
3,56,30,1,9,57,5,2,0,0,4,0,1,1,0,16.85,0,36.7,6.5,0,948.3,0,1984.15,365,0,1,1,0,1,0,0,0,0,1,2.824,,3.603,1.872,,4.043,2,0
2,6,50,0,5,37,2,0,0,0,1,0,1,0,0,5.35,0,23.55,0,0,38.4,0,131.2,0,0,1,0,0,0,0,0,0,0,1,1.677,,3.159,,,3.611,2,0
2,48,34,0,7,42,3,2,0,1,1,0,0,1,0,14.15,0,0,8,0,678.3,0,0,355,0,1,0,0,0,0,1,0,0,0,2.65,,,2.079,,3.738,2,0
2,34,36,1,17,50,1,4,0,0,2,1,0,1,0,10.2,24.5,0,13.75,0,326.8,824.25,0,405,0,0,0,0,0,1,1,1,1,0,2.322,3.199,,2.621,,3.912,3,0
2,54,42,1,0,55,4,2,0,0,5,1,1,1,1,14.3,55.5,62.15,19.25,83.7,695.2,3086.35,3277.85,1050,4138.55,1,1,1,1,1,1,1,1,1,2.66,4.016,4.13,2.958,4.427,4.007,4,1
3,38,31,1,2,42,2,7,0,1,4,1,0,1,0,10.8,22.25,0,9.25,0,407.55,772.5,0,335,0,0,1,1,0,1,1,1,1,0,2.38,3.102,,2.225,,3.738,4,0
2,25,55,0,15,37,1,7,0,1,1,0,0,0,0,10.95,0,0,0,0,302.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2.393,,,,,3.611,1,1
1,47,69,1,17,228,3,39,0,1,4,1,1,1,1,10.8,35.5,37.5,21,50.9,464.35,1670.95,1766.9,1025,2404.8,1,1,1,1,1,1,1,1,1,2.38,3.57,3.624,3.045,3.93,5.429,4,1
1,72,62,1,35,163,5,31,0,0,2,1,1,1,1,28.35,32.75,45.15,39.75,56.55,2017.6,2276.3,3225.45,2845,4109.9,1,1,1,1,1,1,1,1,0,3.345,3.489,3.81,3.683,4.035,5.094,4,0
2,6,35,1,6,28,4,3,0,1,3,1,1,1,1,3.25,23,39.35,18.5,30.3,9.35,103.3,190.3,95,154.55,0,0,1,1,1,1,1,1,0,1.179,3.135,3.672,2.918,3.411,3.332,4,0
1,30,51,1,9,118,5,21,0,1,2,0,0,0,0,6.4,0,0,0,0,201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.856,,,,,4.771,1,0
1,65,70,1,9,115,2,39,1,1,2,1,0,1,1,26.85,26,0,43,33.75,1749.6,1629.65,0,2865,2213.65,1,1,0,0,1,1,1,1,1,3.29,3.258,,3.761,3.519,4.745,4,0
1,22,44,1,19,37,4,1,0,0,2,1,0,1,0,14.3,35.25,0,18.5,0,332.9,702.05,0,370,0,1,1,0,0,1,1,1,1,0,2.66,3.562,,2.918,,3.611,3,0
1,60,53,0,32,93,1,28,0,0,1,1,0,1,0,13.35,39.5,0,21,0,806.35,2493.9,0,1260,0,0,0,0,0,1,1,1,1,0,2.592,3.676,,3.045,,4.533,3,0
2,19,32,0,12,71,4,5,0,1,1,1,1,1,1,5.25,21.5,62.4,17,47.8,97.4,419.25,1142.55,275,928.45,1,1,1,1,1,1,1,1,1,1.658,3.068,4.134,2.833,3.867,4.263,4,1
3,18,25,0,4,26,2,7,0,1,3,1,0,1,0,3.3,27.5,0,31,0,50.35,531.1,0,540,0,0,0,0,0,0,0,0,1,0,1.194,3.314,,3.434,,3.258,1,0
1,9,37,1,10,14,4,5,0,1,6,0,1,0,0,2.4,0,25.25,0,0,22.6,0,183.25,0,0,0,0,0,0,1,0,0,0,0,0.875,,3.229,,,2.639,1,1
1,1,34,1,6,18,1,0,0,1,2,0,0,0,0,1.6,0,0,0,0,1.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.47,,,,,2.89,1,1
3,10,28,1,2,36,4,0,0,1,3,1,1,0,1,6.3,19.75,27.35,0,22.65,67.5,175.15,239.4,0,205.15,0,1,1,1,1,1,1,1,1,1.841,2.983,3.309,,3.12,3.584,4,0
3,45,34,1,14,43,4,0,0,0,4,0,1,0,0,6.55,0,32.35,0,0,315.2,0,1446.45,0,0,1,0,0,1,0,0,0,0,1,1.879,,3.477,,,3.761,2,1
1,25,28,1,6,41,4,4,0,1,4,1,1,1,1,5.8,14.25,33.85,31.5,26.6,138.85,363.75,849.85,775,616.55,0,1,0,0,0,1,1,1,1,1.758,2.657,3.522,3.45,3.281,3.714,3,1
3,66,39,0,1,66,2,15,0,1,1,0,0,1,0,11.6,0,0,11.5,0,785.7,0,0,785,0,1,0,0,0,0,0,0,0,0,2.451,,,2.442,,4.19,2,0
1,27,67,0,1,33,4,19,1,1,1,1,1,1,0,3.6,17.75,32.35,12,0,136.9,481.7,807.75,320,0,1,1,0,0,0,1,1,1,0,1.281,2.876,3.477,2.485,,3.497,3,1
1,19,41,0,5,53,4,6,0,0,1,0,0,0,0,6.45,0,0,0,0,157.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1.864,,,,,3.97,1,0
2,17,41,1,9,28,4,3,0,0,6,0,0,1,0,1.8,0,0,10,0,27.1,0,0,140,0,0,0,0,0,1,1,0,0,0,0.588,,,2.303,,3.332,1,0
2,16,36,0,13,58,4,4,0,0,1,1,1,0,0,4.85,18,31.75,0,0,89.95,286.4,477.8,0,0,0,0,0,0,0,1,1,0,1,1.579,2.89,3.458,,,4.06,1,0
1,8,42,1,2,129,4,17,0,1,3,0,0,0,0,6.1,0,0,0,0,63.8,0,0,0,0,0,0,0,1,0,0,0,1,1,1.808,,,,,4.86,1,0
1,3,25,0,0,65,4,0,0,1,1,0,1,1,0,3.3,0,34.25,11.25,0,5.9,0,47.65,5,0,0,1,0,1,1,1,0,1,1,1.194,,3.534,2.42,,4.174,4,1
3,59,57,0,26,311,3,36,0,1,1,0,0,1,0,28.75,0,0,7.5,0,1719.2,0,0,415,0,0,0,0,0,0,0,0,0,0,3.359,,,2.015,,5.74,1,0
2,45,37,0,2,57,3,14,0,1,1,0,1,0,0,10.8,0,25,0,0,508.8,0,1064.75,0,0,1,0,0,0,0,0,0,0,1,2.38,,3.219,,,4.043,2,0
1,66,62,0,31,47,2,4,0,1,1,1,0,1,0,34.25,21,0,20,0,2298.25,1425.35,0,1355,0,1,0,0,0,0,0,0,0,0,3.534,3.045,,2.996,,3.85,2,0
3,28,50,1,7,25,1,3,0,0,2,0,0,1,0,14.85,0,0,13,0,378.85,0,0,345,0,0,0,0,0,0,0,1,0,0,2.698,,,2.565,,3.219,1,0
1,15,38,1,11,46,5,11,0,0,3,0,0,0,0,3.85,0,0,0,0,56.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1.348,,,,,3.829,1,1
3,39,34,1,10,51,3,13,0,1,4,1,0,1,1,7.9,78.75,0,35,38.8,304.45,3104.5,0,1390,1407.85,0,1,1,0,1,1,1,1,0,2.067,4.366,,3.555,3.658,3.932,4,0
3,38,33,0,4,19,2,5,0,1,2,1,0,0,0,8.5,14.25,0,0,0,323.85,590.45,0,0,0,0,0,0,0,1,1,0,0,0,2.14,2.657,,,,2.944,3,0
3,34,29,0,5,26,3,4,0,1,2,0,1,0,0,6.75,0,25.8,0,0,195.2,0,780.85,0,0,1,0,0,1,0,0,0,0,1,1.91,,3.25,,,3.258,2,0
3,60,57,1,18,72,5,30,1,0,2,1,1,1,1,20.35,29,50.25,20.5,55.9,1263.9,1806.85,3005.2,1140,3353.5,1,1,1,1,1,1,1,1,1,3.013,3.367,3.917,3.02,4.024,4.277,4,0
3,72,65,1,33,71,1,41,1,1,4,1,0,1,0,53.65,22.5,0,66.25,0,4036.9,1717.45,0,4585,0,1,0,0,0,1,1,1,0,0,3.982,3.114,,4.193,,4.263,3,0
1,42,42,1,9,41,2,13,0,0,8,1,0,0,0,15,29.25,0,0,0,597.2,1250.1,0,0,0,0,1,0,0,0,1,1,0,0,2.708,3.376,,,,3.714,3,0
3,32,37,0,9,44,2,7,0,0,1,0,0,0,0,11.25,0,0,0,0,359.35,0,0,0,0,0,0,0,0,0,0,0,1,1,2.42,,,,,3.784,1,0
3,48,50,1,4,208,4,19,0,1,2,1,1,1,1,12.9,22.75,43.2,12,41.25,652.9,1108.9,1913.55,570,1905.85,1,1,1,1,1,1,0,1,1,2.557,3.125,3.766,2.485,3.72,5.338,4,1
3,63,37,1,1,45,4,9,0,1,6,0,1,1,0,14.95,0,39.25,13.5,0,974.15,0,2383.1,820,0,1,1,0,1,0,0,0,0,1,2.705,,3.67,2.603,,3.807,2,0
3,45,27,1,3,39,3,2,0,0,4,0,0,0,0,13.45,0,0,0,0,583.9,0,0,0,0,1,0,0,0,0,0,1,0,0,2.599,,,,,3.664,2,0
2,68,42,0,16,89,4,12,0,0,1,0,1,1,0,25.6,0,33,16,0,1759.6,0,2200.15,1020,0,1,0,0,1,0,0,0,0,1,3.243,,3.497,2.773,,4.489,2,0
1,6,29,1,4,19,2,5,0,1,2,0,0,0,0,4.2,0,0,0,0,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1.435,,,,,2.944,1,0
1,68,57,1,33,15,2,0,0,1,2,1,0,1,1,16.1,49,0,18.75,50.6,1120.35,3330.85,0,1320,3229.2,1,1,1,1,1,1,1,1,1,2.779,3.892,,2.931,3.924,2.708,4,1
3,72,68,1,26,59,2,36,1,1,2,1,1,1,1,58.65,24,38.2,20.25,48.85,4219.1,1818,2706.6,1335,3401.6,1,1,0,1,1,1,1,1,0,4.072,3.178,3.643,3.008,3.889,4.078,4,0
3,53,38,1,15,20,3,6,0,1,4,0,0,1,1,12.05,0,0,10.75,20.25,547.05,0,0,545,1048.4,1,0,0,1,0,1,1,0,1,2.489,,,2.375,3.008,2.996,2,0
3,20,51,1,11,27,4,6,0,0,3,1,0,1,0,9.05,24.75,0,11.5,0,182.95,490.25,0,215,0,0,0,0,0,1,1,1,1,1,2.203,3.209,,2.442,,3.296,3,0
2,70,35,1,4,48,2,9,0,0,3,0,0,1,0,43.6,0,0,30,0,3040.8,0,0,2020,0,1,0,0,0,0,0,0,1,0,3.775,,,3.401,,3.871,2,0
3,32,47,0,25,135,2,6,0,1,1,0,0,0,0,10.5,0,0,0,0,353,0,0,0,0,0,0,0,1,0,0,0,0,0,2.351,,,,,4.905,1,0
2,61,52,1,23,19,1,0,0,0,2,1,1,1,0,18.2,24.75,29.95,9.25,0,1037.65,1568.4,1758.4,570,0,1,0,0,0,1,1,1,1,0,2.901,3.209,3.4,2.225,,2.944,3,1
1,24,25,1,3,28,4,0,0,0,3,0,1,1,1,10.6,0,40.4,25.25,23.4,267.3,0,920.15,530,533.85,1,0,1,1,0,0,0,0,1,2.361,,3.699,3.229,3.153,3.332,2,0
2,56,61,1,14,12,1,16,1,1,2,0,0,1,0,16.85,0,0,11.25,0,881.65,0,0,595,0,0,0,0,0,0,0,0,0,0,2.824,,,2.42,,2.485,1,0
3,54,59,0,28,28,2,15,0,0,1,0,1,1,1,10.7,0,31.65,5.25,19.05,638.55,0,1717.7,290,894.1,1,0,0,1,1,0,0,1,0,2.37,,3.455,1.658,2.947,3.332,2,0
3,43,38,1,7,18,3,8,0,1,3,0,1,0,1,9.4,0,39.55,0,29.4,411.15,0,1758.7,0,1159.3,1,1,1,1,1,1,0,0,0,2.241,,3.678,,3.381,2.89,4,0
1,19,35,0,7,58,3,5,0,1,1,1,1,1,1,3.65,37,40.3,21.25,43.05,65.15,690.85,742.95,385,741.65,1,1,1,1,1,1,1,1,0,1.295,3.611,3.696,3.056,3.762,4.06,4,1
3,5,43,0,16,72,3,17,0,1,1,1,0,1,0,5.55,15.75,0,6.5,0,23.9,62.25,0,25,0,0,0,0,0,1,1,1,1,0,1.714,2.757,,1.872,,4.277,3,0
1,24,61,1,6,112,4,3,0,1,4,0,0,1,0,8.2,0,0,11,0,210.25,0,0,265,0,0,0,0,1,0,0,0,0,1,2.104,,,2.398,,4.718,1,1
3,62,35,1,2,28,2,8,0,1,2,0,0,1,0,18.45,0,0,19,0,1152.7,0,0,1150,0,1,0,0,0,0,0,0,0,0,2.915,,,2.944,,3.332,2,0
2,14,40,0,13,398,5,11,0,1,1,1,1,1,1,6.4,18,43.1,23.75,47.7,71,259,597.8,295,644.35,1,1,1,1,1,1,1,1,1,1.856,2.89,3.764,3.168,3.865,5.986,4,1
3,60,48,1,22,106,3,21,0,1,3,1,0,1,1,13.05,44.25,0,17,69.55,760.95,2601.85,0,1050,4154.55,1,1,1,0,1,1,1,1,0,2.569,3.79,,2.833,4.242,4.663,4,0
2,30,74,1,12,10,1,3,1,1,2,1,0,1,0,7.25,30.25,0,17.25,0,225.3,906,0,585,0,0,0,0,0,1,1,1,1,0,1.981,3.409,,2.848,,2.303,3,0
1,40,42,1,16,108,3,17,0,0,4,0,1,0,0,4.95,0,29.7,0,0,205.65,0,1151.35,0,0,1,0,0,1,0,0,0,0,1,1.599,,3.391,,,4.682,2,1
2,42,50,1,17,85,2,15,0,1,4,0,0,1,0,14.3,0,0,11.5,0,567.95,0,0,485,0,0,0,0,0,0,0,0,0,0,2.66,,,2.442,,4.443,1,0
1,20,34,0,14,51,3,9,0,1,1,0,0,0,0,5.65,0,0,0,0,126.4,0,0,0,0,1,0,0,1,0,0,0,0,0,1.732,,,,,3.932,2,1
1,4,22,1,1,22,2,2,0,1,3,0,0,1,0,2.25,0,0,23.5,0,8,0,0,85,0,0,0,0,0,1,0,1,1,0,0.811,,,3.157,,3.091,3,0
2,44,49,1,2,66,2,8,0,1,4,1,0,1,1,4.25,43.25,0,38.75,39.55,184.9,1980.05,0,1655,1655.9,1,1,1,0,1,1,1,1,0,1.447,3.767,,3.657,3.678,4.19,4,0
3,49,63,0,18,10,2,2,1,0,1,1,0,1,0,13.9,33.25,0,12.75,0,668.95,1624.6,0,615,0,0,0,0,0,1,1,1,1,0,2.632,3.504,,2.546,,2.303,3,0
3,5,36,1,2,34,1,4,0,1,2,1,0,0,0,3.5,19.5,0,0,0,14.2,105.9,0,0,0,0,0,0,0,1,0,1,1,0,1.253,2.97,,,,3.526,3,1
3,70,50,1,29,67,1,22,0,0,4,0,0,1,0,51.9,0,0,15.75,0,3438.4,0,0,1075,0,1,0,0,0,0,0,0,0,0,3.949,,,2.757,,4.205,2,0
1,30,57,1,16,19,1,1,0,0,4,0,0,1,0,7.25,0,0,8.5,0,200.1,0,0,285,0,0,0,0,0,0,0,0,0,0,1.981,,,2.14,,2.944,1,1
2,28,48,0,20,128,4,4,0,1,1,1,1,1,1,10,20.75,53.6,26.5,55.3,313.05,590.9,1481.35,710,1424.2,0,1,1,1,1,1,1,1,1,2.303,3.033,3.982,3.277,4.013,4.852,4,1
1,5,28,1,3,39,5,1,0,0,6,1,1,1,1,4.7,24.25,44.65,16.5,32.5,30.75,131.9,184.25,60,106.2,1,1,1,1,1,1,1,1,0,1.548,3.188,3.799,2.803,3.481,3.664,4,0
2,27,35,0,12,56,1,3,0,1,1,1,1,1,1,8.25,32.5,35.65,11,33.85,202.55,897.95,903.25,205,805.95,0,1,1,0,1,1,1,1,1,2.11,3.481,3.574,2.398,3.522,4.025,4,0
2,17,39,0,12,45,4,10,0,1,1,0,1,0,0,8.65,0,28.95,0,0,133.1,0,450.2,0,0,0,0,0,0,0,0,0,0,1,2.158,,3.366,,,3.807,1,1
1,4,37,1,8,25,1,1,0,1,5,0,0,0,0,2.5,0,0,0,0,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916,,,,,3.219,1,0
1,30,23,1,0,24,2,1,0,1,4,1,0,0,0,13.35,22.5,0,0,0,397.4,636.35,0,0,0,0,0,0,1,1,1,0,1,0,2.592,3.114,,,,3.178,3,0
3,71,40,1,19,53,4,14,0,1,2,1,0,1,1,10.15,40,0,27.75,38.35,781.7,2912.3,0,2030,2590.65,1,0,1,1,1,1,1,1,0,2.317,3.689,,3.323,3.647,3.97,4,0
3,67,77,0,55,49,1,45,1,1,1,0,0,1,0,25.35,0,0,26.75,0,1692,0,0,1755,0,0,0,0,0,0,1,0,0,0,3.233,,,3.287,,3.892,1,0
3,24,48,1,3,38,1,16,0,1,2,0,0,1,0,5.55,0,0,11.25,0,133.4,0,0,265,0,0,0,0,0,0,0,0,0,0,1.714,,,2.42,,3.638,1,0
1,24,54,1,7,84,3,10,0,1,2,0,1,1,0,11.45,0,28.7,10.5,0,288.05,0,675.4,220,0,0,0,0,1,0,0,0,0,1,2.438,,3.357,2.351,,4.431,1,1
2,59,54,0,32,126,1,22,0,1,1,1,0,1,0,13.6,28.75,0,11.75,0,796.4,1625.1,0,660,0,0,0,0,0,1,1,1,1,0,2.61,3.359,,2.464,,4.836,3,0
3,59,32,0,9,73,4,5,0,0,1,1,0,1,0,29.2,21.5,0,12.75,0,1726.6,1231.9,0,655,0,1,0,0,0,1,1,0,0,1,3.374,3.068,,2.546,,4.29,2,1
3,44,37,1,1,41,4,8,0,1,6,0,0,0,0,9.15,0,0,0,0,387.95,0,0,0,0,1,1,0,1,0,0,0,0,1,2.214,,,,,3.714,2,0
1,19,31,1,0,22,4,2,0,0,3,0,0,0,0,4.85,0,0,0,0,88.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1.579,,,,,3.091,2,1
2,58,46,1,23,23,1,2,0,1,2,0,1,1,0,11.1,0,25.6,10.5,0,620.75,0,1471.4,625,0,0,0,0,1,0,0,0,0,0,2.407,,3.243,2.351,,3.135,1,0
1,41,53,1,22,94,2,25,0,0,2,0,0,1,0,12.65,0,0,11.75,0,488.15,0,0,500,0,1,0,0,0,0,0,0,1,0,2.538,,,2.464,,4.543,2,0
2,16,33,0,1,30,3,7,0,0,4,1,1,1,1,9.25,21,41.4,17.75,41,138.5,282.3,634.1,265,595.3,0,1,0,0,1,1,1,1,0,2.225,3.045,3.723,2.876,3.714,3.401,3,1
3,13,36,0,11,31,2,0,0,0,1,0,0,0,0,2.3,0,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.833,,,,,3.434,1,1
1,60,53,0,22,171,1,37,0,1,1,1,0,1,0,9.9,31.75,0,18,0,608.65,1972.1,0,1070,0,0,0,0,0,1,1,1,1,0,2.293,3.458,,2.89,,5.142,3,0
2,72,49,1,23,102,1,27,0,1,6,0,0,1,0,41.15,0,0,33.25,0,3098.55,0,0,2345,0,1,0,0,0,0,0,0,0,0,3.717,,,3.504,,4.625,2,0
2,33,39,0,17,27,4,3,0,1,1,1,1,1,1,9.7,21.75,41.75,8.5,61.6,294.8,680.3,1342.05,255,2019.75,1,1,1,1,0,1,0,0,1,2.272,3.08,3.732,2.14,4.121,3.296,4,0
2,72,45,1,25,98,4,20,0,1,2,0,0,1,1,30.25,0,0,13.25,42.85,2182.65,0,0,900,2940.35,1,1,1,0,1,1,1,1,0,3.409,,,2.584,3.758,4.585,4,0
1,66,54,1,8,591,4,25,0,1,2,1,1,1,1,25,34.25,45,16,53,1636.25,2242.55,2816.25,1005,3538.5,1,1,1,0,1,1,1,1,0,3.219,3.534,3.807,2.773,3.97,6.382,4,0
3,53,37,1,7,25,1,2,0,1,6,1,0,1,0,5.4,52,0,34,0,291.5,2794.95,0,1660,0,0,0,0,0,1,1,1,1,0,1.686,3.951,,3.526,,3.219,3,0
2,22,28,1,0,36,4,0,0,0,4,1,1,1,1,9.7,21.5,39.9,9.5,42.9,220.75,480.1,857.2,175,883.2,1,0,1,1,1,1,1,1,1,2.272,3.068,3.686,2.251,3.759,3.584,4,0
2,14,26,1,1,25,2,0,0,1,3,0,0,0,0,4.4,0,0,0,0,71.2,0,0,0,0,0,0,0,0,1,0,1,0,0,1.482,,,,,3.219,3,0
1,52,49,0,18,69,2,13,0,1,2,0,0,1,1,18.35,0,0,19,34.5,893.25,0,0,935,1711.7,0,0,0,0,1,1,1,1,0,2.91,,,2.944,3.541,4.234,3,0
3,33,30,1,5,22,1,0,0,0,2,1,0,1,1,5.55,33.75,0,37.25,30,211.05,1129.25,0,1215,946.8,0,0,1,0,1,1,1,1,0,1.714,3.519,,3.618,3.401,3.091,3,0
3,72,66,0,26,67,2,37,1,1,1,1,0,1,0,39.1,65,0,39.75,0,2743.65,4748.45,0,2830,0,1,0,0,0,1,1,1,1,0,3.666,4.174,,3.683,,4.205,3,0
1,40,40,1,3,73,4,12,0,1,4,0,0,1,1,10,0,0,14,27.15,376.6,0,0,555,1035.5,1,1,0,0,1,1,1,1,0,2.303,,,2.639,3.301,4.29,3,1
2,29,26,0,1,22,4,2,0,1,1,0,1,1,1,6.1,0,47,24.25,35.55,175.3,0,1265.65,710,965.9,1,1,1,1,1,0,1,1,1,1.808,,3.85,3.188,3.571,3.091,4,1
3,63,67,0,22,9,2,12,1,0,1,0,0,1,0,18.05,0,0,19,0,1140.2,0,0,1135,0,0,0,0,0,1,1,1,1,0,2.893,,,2.944,,2.197,3,0
2,56,54,0,25,147,3,31,0,1,1,1,1,1,1,12.7,24.5,39.05,24.25,34.2,763.1,1348.15,2108.1,1310,1848.85,1,0,1,1,1,0,0,0,1,2.542,3.199,3.665,3.188,3.532,4.99,2,0
3,60,50,1,26,239,2,19,0,1,2,1,0,1,1,21.5,77.75,0,10.25,64.2,1377,4628.5,0,570,3756.15,0,1,1,0,1,1,1,1,0,3.068,4.353,,2.327,4.162,5.476,4,0
3,28,22,1,3,23,3,1,0,0,5,0,0,0,0,10.95,0,0,0,0,263.95,0,0,0,0,0,0,0,0,1,0,0,0,1,2.393,,,,,3.135,1,0
2,39,39,0,19,29,4,6,0,0,1,0,0,1,0,5.95,0,0,21.25,0,227.85,0,0,835,0,1,0,0,1,0,0,0,1,0,1.783,,,3.056,,3.367,2,0
3,65,39,1,18,32,2,15,0,0,4,0,0,1,0,21.1,0,0,9.75,0,1432.8,0,0,585,0,0,0,0,0,1,0,1,0,0,3.049,,,2.277,,3.466,3,0
3,29,31,0,7,30,3,7,0,1,1,1,0,1,0,7.6,33.75,0,14.5,0,240.85,937.85,0,395,0,0,0,1,0,1,1,1,1,0,2.028,3.519,,2.674,,3.401,3,0
3,28,36,0,8,57,2,13,0,1,2,1,0,1,0,9.6,21.75,0,17.25,0,272.85,607.95,0,435,0,0,0,0,0,1,1,1,1,0,2.262,3.08,,2.848,,4.043,3,0
1,2,18,0,0,20,2,0,0,0,1,1,0,1,1,3.75,22.25,0,23.5,27.1,4.45,44.65,0,15,25.65,0,0,1,0,1,1,1,1,0,1.322,3.102,,3.157,3.3,2.996,3,1
3,67,52,0,13,248,2,20,0,1,3,1,1,1,0,35.85,39.75,34.3,22.25,0,2368.9,2522.75,2170.85,1435,0,1,0,0,0,1,0,1,1,0,3.579,3.683,3.535,3.102,,5.513,3,0
3,5,35,1,9,59,3,8,0,1,5,1,1,1,1,3.1,18.5,37.9,22.75,26.4,21.45,114.8,140.35,120,109.6,0,0,1,1,1,1,0,0,1,1.131,2.918,3.635,3.125,3.273,4.078,4,0
3,48,35,0,10,24,2,6,0,0,1,1,0,1,0,16.95,43,0,28.5,0,874.45,2007.4,0,1270,0,0,0,0,0,1,0,1,1,0,2.83,3.761,,3.35,,3.178,3,0
2,10,26,1,4,25,1,4,0,1,3,0,0,0,0,3.7,0,0,0,0,38.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.308,,,,,3.219,1,0
2,17,28,0,3,37,3,2,0,1,1,0,0,0,0,5.5,0,0,0,0,84.25,0,0,0,0,1,0,0,0,0,0,1,1,0,1.705,,,,,3.611,3,1
1,21,24,1,0,30,4,0,0,1,5,1,1,1,1,17.8,23.75,36.3,10.5,31.75,374.05,513.65,738.9,205,642.2,1,1,0,1,0,1,1,0,1,2.879,3.168,3.592,2.351,3.458,3.401,4,0
2,25,51,0,9,66,4,13,0,0,2,1,1,1,1,6.45,16.25,48.15,31,34.55,140.85,415.55,1202.65,790,828.25,1,1,1,1,1,1,1,1,1,1.864,2.788,3.874,3.434,3.542,4.19,4,0
3,44,31,0,8,16,1,3,0,0,1,0,0,1,0,14.4,0,0,12,0,632.95,0,0,490,0,0,0,0,0,0,0,0,0,0,2.667,,,2.485,,2.773,1,1
2,59,49,0,28,429,4,23,0,1,2,1,1,1,1,10.2,24.25,42.85,16,43.35,592.2,1524.8,2444.7,885,2450.9,1,0,1,0,1,0,1,1,1,2.322,3.188,3.758,2.773,3.769,6.061,4,1
2,11,26,0,7,20,2,4,0,0,1,0,0,0,0,6.95,0,0,0,0,84.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.939,,,,,2.996,1,0
2,50,68,1,32,262,3,28,0,0,2,1,1,1,1,12.4,20.5,40.8,18.25,25.15,601.1,993.65,2025.25,870,1217.35,0,0,0,1,1,0,1,1,1,2.518,3.02,3.709,2.904,3.225,5.568,3,0
3,23,25,1,2,28,3,1,0,1,5,0,0,0,0,4.15,0,0,0,0,94.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1.423,,,,,3.332,2,0
1,17,19,0,0,18,2,0,0,1,2,0,1,0,0,7.1,0,24.95,0,0,120.35,0,401.8,0,0,1,0,0,1,0,0,0,0,1,1.96,,3.217,,,2.89,2,1
1,15,62,1,3,144,3,21,0,0,2,1,0,1,1,5.25,15.5,0,31.75,33.95,81.05,237.9,0,490,446.1,0,1,0,0,1,1,1,1,0,1.658,2.741,,3.458,3.525,4.97,3,0
